Match ID,Season ID,Home Team ID,Away Team ID,DatePlayed
7408946,2995,768,257,2019-01-12
3489547,1374,198,104,2016-10-22
9080122,1207,428,697,2015-11-14
3747935,1982,386,607,2018-04-24
7042450,2995,607,274,2018-08-26
2367231,1207,820,405,2015-09-20
8336023,1369,645,468,2017-05-21
3018753,1209,857,364,2016-01-24
8967009,1368,304,421,2017-05-07
2301327,1205,856,392,2015-11-08
3064453,1982,607,225,2018-02-10
8382361,3001,776,315,2019-04-07
8479602,1205,170,649,2015-08-21
3845294,2996,686,299,2018-12-15
5507703,1207,220,773,2015-11-15
2866356,1980,552,294,2017-08-13
2239679,2995,519,536,2019-04-13
2661206,1984,864,751,2017-10-28
5274472,2993,327,888,2018-12-15
8333836,1982,257,810,2017-12-16
4980946,1205,663,392,2016-05-07
1225533,1373,791,122,2017-01-21
4373642,2995,172,656,2018-08-03
4848958,1989,538,122,2017-12-03
7248055,2996,663,649,2018-10-06
1337157,1982,572,412,2017-10-02
6063015,1203,794,461,2016-01-24
1573710,3001,776,573,2018-08-19
3369422,1984,468,751,2018-04-29
9023510,1984,392,864,2018-02-18
8732323,1209,329,321,2016-05-14
4939850,1209,731,799,2015-11-14
7126684,3001,346,315,2018-09-23
6034462,1368,519,178,2016-08-16
5929776,1373,581,142,2016-08-13
3511468,1369,645,663,2017-01-14
2736096,1200,552,501,2016-04-09
3515456,2998,220,376,2019-04-20
7579282,1980,552,285,2017-10-29
6850448,1205,669,269,2016-01-09
6406504,3003,613,109,2018-12-30
2698994,1980,130,887,2017-08-26
7793002,1373,635,581,2017-03-19
2819991,1984,159,330,2017-09-03
6429804,1208,581,635,2015-12-26
7173332,1368,274,879,2017-05-01
3307658,1371,245,450,2016-10-21
7038396,2996,669,856,2018-12-08
7174993,1203,879,607,2016-04-15
6442727,2993,294,568,2018-10-22
1334380,1368,572,274,2016-12-04
5405410,1208,581,559,2015-12-27
9618372,1984,758,856,2017-09-03
8251523,1368,879,810,2017-03-11
8019212,2998,773,455,2018-09-02
8948820,1991,364,385,2018-01-07
9574258,1203,178,794,2015-09-26
9528221,1369,237,170,2016-09-04
3543096,2995,421,519,2019-05-05
5044584,1200,501,887,2015-10-24
1324411,1205,758,663,2016-05-08
4753636,1203,274,572,2015-09-26
5865507,1986,600,697,2017-09-30
9295055,2996,170,399,2019-04-08
7130513,3001,315,140,2019-05-11
9927517,1373,597,830,2016-11-11
9008817,1986,220,196,2017-12-17
5008140,1368,212,879,2016-10-30
4279769,1980,232,221,2018-03-17
5311048,1208,120,346,2016-03-25
5692864,1368,304,178,2016-09-16
9381064,2993,887,888,2018-11-17
1759566,2996,399,751,2018-09-22
5810464,1984,330,299,2018-02-18
1498388,1207,155,376,2015-10-31
1070318,1373,559,346,2017-03-12
9947581,1980,766,508,2017-08-27
3570750,1203,412,496,2015-11-29
4494988,3001,363,791,2018-09-15
1941206,3001,791,315,2019-05-25
6936593,1203,608,178,2015-10-31
5805889,1205,159,237,2015-08-22
8681817,1368,225,608,2016-10-02
4737540,2993,480,888,2019-05-12
8782296,2993,202,872,2019-02-10
4906680,2995,386,172,2019-01-20
4138558,1203,879,225,2015-09-27
8792850,1365,888,887,2016-12-09
2435669,1203,768,172,2015-11-07
5439783,1371,428,155,2016-10-08
4366918,1369,299,649,2017-02-19
4189422,2998,245,455,2019-04-28
5313436,1200,508,463,2016-04-03
9930998,1368,412,461,2017-02-08
8096616,1208,538,573,2016-03-04
5435824,1205,686,864,2016-05-15
8962224,1991,613,842,2018-03-23
2348937,1371,820,155,2017-05-21
1867590,1984,678,751,2018-02-12
2549345,1371,820,450,2016-08-21
5888113,1205,237,330,2016-04-03
8334153,1982,172,304,2017-08-30
8763751,1369,170,678,2017-05-06
5287146,1203,794,768,2015-12-29
8912281,2996,330,392,2018-09-30
6714323,1203,421,810,2016-03-13
9356517,1368,572,607,2016-12-03
8385189,1368,496,879,2017-01-08
8828147,1986,707,245,2018-02-10
9956471,1991,739,719,2018-05-20
7504143,1368,572,768,2017-01-22
6728396,3001,635,779,2019-03-24
3419999,3003,799,613,2019-03-02
4854234,1373,635,779,2016-12-18
4730328,1989,538,573,2018-05-12
5143626,1369,624,856,2016-10-23
3495081,1205,269,678,2016-03-12
8883798,1989,538,581,2018-03-10
8289280,1368,421,656,2017-04-30
9120922,2995,572,189,2018-08-19
1503838,1984,269,686,2017-11-12
2820924,1205,856,751,2016-01-23
6784690,2995,189,496,2018-12-23
6826924,1203,810,412,2015-08-29
7078293,1986,524,450,2017-11-20
9810325,1374,842,857,2016-11-20
8007072,1984,678,159,2018-02-04
4875259,1980,872,285,2017-09-30
3863665,1991,857,613,2017-10-28
3621371,1365,232,480,2017-01-14
4434454,2995,421,874,2018-09-02
5993883,1208,597,538,2016-03-20
9116451,1365,887,508,2017-04-02
5836705,2998,455,450,2019-05-20
6080487,2993,232,766,2019-05-12
7228467,3001,356,315,2019-05-04
7283307,3001,830,142,2018-10-21
5798239,1980,508,887,2017-09-02
6253436,1989,779,830,2017-11-27
4930347,1365,285,221,2017-04-29
1090889,1207,600,405,2016-01-16
7589155,1371,455,428,2016-11-21
7156910,3001,538,779,2019-04-06
4950235,1991,857,719,2018-05-06
6992576,1368,794,172,2016-12-03
4164973,2996,170,269,2019-05-11
5919583,3003,197,409,2018-09-02
2233456,3001,538,573,2018-08-11
6728191,1205,678,170,2015-12-26
7190842,1203,879,656,2015-11-22
8576885,1205,468,159,2015-10-25
7028502,1365,770,463,2017-04-22
2138182,1203,461,810,2015-11-14
9248489,1203,607,212,2016-02-07
9596317,1203,768,178,2015-12-06
5172502,3001,592,356,2019-03-30
3451130,1989,791,538,2018-01-14
2968900,1374,364,799,2017-01-28
5426328,1369,170,751,2016-12-03
8426655,1365,221,202,2017-04-24
9613322,3001,120,140,2019-03-24
6085813,3001,142,346,2019-01-05
1872888,1989,635,346,2018-05-05
6950294,2998,405,450,2019-02-02
3107638,1982,225,257,2017-08-18
9263489,1984,669,663,2018-04-30
9546856,1989,122,581,2017-11-06
3219682,2996,468,686,2018-09-29
1953358,1371,773,391,2017-01-09
1583324,1368,225,874,2017-01-21
4422541,1207,697,455,2015-10-10
3117480,2995,189,386,2019-01-26
7830300,1986,543,155,2017-12-02
4250620,3003,857,340,2018-12-03
2210747,1368,608,386,2016-08-27
2136121,2998,773,697,2019-01-25
2380015,2996,758,669,2018-10-13
4698370,2995,421,461,2019-03-17
5914496,2998,155,245,2018-11-03
4852005,1209,799,340,2016-01-16
1186907,1368,304,536,2017-04-08
3295128,3003,321,197,2018-10-27
8243356,3003,719,613,2019-02-02
7165013,1368,810,274,2016-12-25
3412825,1989,592,581,2018-02-25
3064211,1365,770,480,2016-10-29
3388021,1207,697,196,2016-04-24
5607360,2995,212,572,2019-01-05
3166080,2996,330,159,2019-02-23
3006375,1208,356,538,2016-03-19
8507012,1368,212,274,2017-04-16
8986592,2995,172,178,2019-03-10
6867391,1980,766,202,2018-02-03
6678166,1982,172,225,2017-11-26
4747727,2996,663,645,2019-02-10
3907146,1982,656,879,2017-09-02
1347189,1368,656,225,2016-09-17
4114077,1205,237,645,2016-01-03
2871291,1368,274,536,2016-11-06
4946177,1374,409,739,2017-03-04
6883155,1208,356,140,2016-05-14
2524069,1984,686,864,2018-03-24
1005046,1984,468,758,2017-12-03
8174456,1982,172,874,2018-01-07
2586481,1200,552,147,2016-01-23
1275562,1989,315,538,2017-08-27
2481293,1365,294,872,2017-04-02
6756945,1980,232,130,2017-12-17
5968563,1365,872,463,2016-09-11
5673988,1373,635,120,2016-08-28
1528044,1980,294,202,2018-04-29
8654756,1986,695,543,2018-04-23
7082197,1368,189,274,2016-11-27
2690152,2993,887,766,2019-02-16
5633830,3003,613,177,2018-10-21
4518557,1373,356,597,2017-04-23
2592766,1207,847,405,2015-11-28
2701307,2995,412,608,2019-03-23
1743635,1365,285,872,2017-03-26
6243392,1209,109,321,2015-08-31
7444749,3001,635,573,2019-04-20
7893787,3001,597,791,2018-09-16
1829666,1986,391,155,2017-12-24
1834056,2996,678,751,2018-10-21
6781727,1982,212,768,2018-03-25
1646959,1368,496,412,2017-02-07
9477196,1369,663,645,2016-11-27
1214816,1203,412,257,2016-05-07
3223773,1205,392,669,2015-10-26
3993044,1980,508,130,2018-02-18
7184360,1203,656,810,2015-11-17
4797470,2998,455,245,2018-12-15
3358526,1991,109,799,2018-03-31
4451304,1982,572,768,2018-04-08
1923020,1207,600,438,2016-05-15
2332344,1203,421,519,2015-10-18
2069753,1986,543,438,2017-08-19
8993980,3003,739,321,2018-10-07
3272712,1208,830,122,2015-11-20
8611192,1208,573,635,2015-11-14
9606510,1980,327,232,2017-12-23
9982129,1371,428,245,2017-03-05
4420939,1984,758,330,2017-12-30
3273195,2996,649,330,2018-11-24
5879160,1980,568,463,2017-10-08
1766974,3003,321,198,2018-09-08
2126901,2996,856,758,2018-12-24
7568957,1365,829,887,2017-01-15
9459826,1369,170,468,2017-04-22
7686057,2995,189,274,2019-05-05
6925193,1208,635,791,2015-11-29
1831089,1368,572,189,2016-12-13
6956728,1365,480,463,2016-09-03
7338182,1203,810,274,2015-10-18
9607080,1374,799,842,2016-11-05
5871272,1989,635,140,2017-09-23
8724735,3003,104,799,2018-09-22
4292417,1203,189,874,2016-05-07
5965434,2993,508,888,2019-01-14
7065899,1207,697,695,2015-10-04
3483053,1371,438,391,2017-04-16
1682888,1208,122,363,2015-08-08
9637511,3003,719,731,2018-11-17
2029686,2993,829,770,2018-11-10
9138486,1207,695,391,2016-03-27
7878897,1980,887,501,2018-04-21
7693512,1371,196,820,2016-12-24
4398286,1208,315,559,2015-11-21
6316153,1207,600,428,2015-11-14
1873541,1200,202,552,2016-02-14
5266750,2993,829,285,2018-09-15
4573744,1373,363,356,2017-04-02
5085329,3003,385,197,2019-03-17
6070366,1209,109,842,2016-02-27
5946967,1371,773,450,2017-05-28
2711711,1374,613,177,2017-03-18
4251115,1200,327,552,2016-02-20
9321593,1989,791,315,2017-11-19
5554139,1369,669,751,2016-08-21
9822615,1369,330,645,2017-02-18
7133355,1203,257,794,2015-12-30
8239754,1982,421,172,2017-12-17
6952220,1200,568,770,2015-12-12
1132628,2995,768,810,2018-08-25
7201744,1203,496,810,2015-11-15
7558770,3003,613,385,2018-11-03
7472183,1200,294,887,2016-03-26
4181446,2995,225,874,2019-02-25
4148462,1208,140,597,2015-08-08
7339911,1365,770,327,2017-03-04
1563564,2993,294,872,2018-12-16
9807355,1982,189,212,2017-08-05
9493640,1982,386,225,2017-09-17
6062748,1203,572,536,2016-02-14
3627334,1209,364,197,2016-02-27
3890033,1982,461,536,2018-01-21
7783284,1986,450,376,2017-11-25
9085002,2995,412,607,2018-11-10
2380053,3001,356,776,2018-09-22
1698251,1373,830,487,2017-03-12
6396161,1374,613,739,2017-04-16
3804238,2993,888,285,2019-03-24
3897885,1368,794,810,2016-11-02
4360640,1368,421,257,2017-02-25
2539935,1365,327,130,2016-10-23
8265298,1369,468,663,2017-05-21
8544234,2998,524,455,2018-10-20
3472071,1208,538,315,2016-05-14
3472054,2996,758,864,2019-03-09
9444458,2996,678,299,2018-11-25
4149706,1209,321,731,2016-03-26
4162057,3001,573,597,2018-09-01
2125419,2998,220,405,2018-09-23
3998059,3003,842,321,2019-02-03
1400705,1207,847,695,2015-09-12
4116796,1980,130,829,2018-04-21
4898488,1200,770,766,2015-12-27
9590035,1205,237,269,2015-08-23
7753675,2995,386,608,2018-08-11
4916087,2998,695,405,2019-04-28
7470239,1208,573,120,2015-08-15
2414911,1982,572,496,2018-05-05
6992897,1208,592,315,2016-02-13
3076114,1989,346,597,2018-01-07
4176877,1209,197,613,2016-05-07
9512412,1209,109,731,2015-12-20
5244518,2993,480,294,2019-01-12
3153530,1208,573,356,2016-03-13
1321298,1209,364,613,2015-12-05
1138144,1991,177,104,2018-03-24
7623446,2995,496,536,2018-10-21
6995506,2995,519,461,2018-09-22
7109726,2995,656,810,2018-08-04
9177520,1200,872,221,2016-03-27
1871901,1203,496,572,2016-03-12
3084348,1208,559,363,2015-09-06
1058433,3001,592,791,2019-05-19
1818846,1365,887,829,2016-10-23
2799828,1373,142,356,2016-08-20
3474296,2998,600,376,2018-11-25
4490736,1205,624,299,2016-05-07
6491597,1209,340,385,2016-05-02
1341841,3001,538,592,2019-04-28
5772186,3003,340,719,2019-03-23
3019525,2995,386,225,2019-02-03
8060761,1365,568,232,2017-01-07
2522401,1374,329,340,2016-10-09
7373779,1982,304,536,2017-08-07
5260315,1991,197,340,2018-03-17
3062070,2995,304,257,2019-03-31
9816460,2995,461,386,2018-10-03
2505416,1207,196,847,2015-12-19
1174918,1989,140,122,2017-12-17
8797946,1368,874,461,2016-08-20
6875476,2993,294,829,2019-04-01
4922902,1205,649,864,2015-09-04
1305589,3001,140,487,2019-01-06
6021394,1373,597,315,2017-05-07
5570942,1373,538,597,2017-02-12
8441157,2996,269,468,2019-02-09
9474384,1982,496,172,2017-11-11
2752379,1207,455,847,2016-02-28
7522450,1989,597,315,2017-10-16
9192554,1982,536,421,2017-12-24
6907274,2993,202,829,2019-03-25
4942026,3001,142,597,2019-03-30
3143613,2993,147,766,2019-01-19
3808086,1980,872,888,2018-03-24
9640280,1986,773,524,2018-03-04
4911756,1208,573,830,2016-04-03
5400817,2996,649,678,2019-02-25
2589569,1209,177,104,2016-04-30
7769190,2995,608,461,2019-02-24
6740951,1371,543,438,2016-08-28
8566589,1203,536,794,2015-08-16
8921831,3001,140,142,2018-09-02
7844011,3003,719,340,2018-09-15
3277945,3001,538,140,2019-03-16
1566518,3001,142,356,2019-02-09
3784156,1986,697,220,2017-12-16
3637991,1982,412,496,2018-03-03
5221791,1373,597,363,2016-09-10
4568342,1205,751,170,2016-02-13
6748815,1980,552,770,2018-04-06
7539222,1989,791,592,2017-12-09
3298239,1207,600,707,2016-04-02
3745157,1200,568,501,2016-04-18
6672741,1208,597,779,2015-11-28
4875512,1208,635,573,2016-04-24
8308414,1208,592,635,2015-10-31
8775407,1989,830,581,2017-08-26
4331202,2998,196,773,2019-04-14
7641884,1982,810,212,2017-11-19
1823501,3001,581,122,2019-04-12
1912112,1991,842,109,2018-01-07
1207884,1373,559,597,2017-02-13
8280549,3003,799,104,2019-04-07
8724468,1369,237,299,2016-08-28
1802916,2993,770,888,2019-01-05
4790550,1371,707,543,2016-12-31
8907407,2998,220,428,2019-01-19
1329160,1982,189,421,2018-04-07
8942822,1368,519,607,2016-10-09
2816041,1984,758,159,2017-11-05
6863830,2998,245,428,2018-10-06
2521427,1203,386,189,2015-11-01
1641967,1208,356,791,2015-11-22
8213582,2996,864,751,2018-08-19
5121067,1980,888,285,2018-03-31
8218915,1989,120,315,2017-12-24
3694184,1209,321,197,2015-08-15
3277532,1205,669,237,2015-11-09
4401560,1982,172,178,2018-05-06
1362131,3003,340,731,2018-12-30
6885752,1200,463,285,2015-09-05
4011081,1368,608,172,2016-09-24
8921913,1986,455,438,2017-12-24
4000261,3001,573,779,2018-11-02
2773405,1371,405,220,2017-03-11
9310566,1368,874,386,2017-02-04
7994320,1989,791,363,2018-03-25
9725870,1200,766,232,2016-04-17
6151808,1986,524,155,2018-02-04
2199703,1991,197,364,2018-03-04
7838266,1205,392,686,2016-03-20
7854914,1365,508,887,2016-10-22
2246947,2998,524,695,2019-02-03
1757736,1982,257,189,2018-05-27
2514777,1986,155,695,2018-04-15
5877611,1984,624,299,2018-03-03
7402681,1373,315,635,2016-12-04
5912109,3003,104,409,2019-03-15
5687520,1982,172,461,2017-10-01
3712293,2993,202,552,2018-11-04
4238859,1371,847,450,2017-04-02
3004859,1982,768,656,2018-03-17
9093545,2996,170,686,2018-10-12
2304328,1200,480,829,2015-12-12
1825334,1373,140,315,2017-02-19
8847887,1989,140,538,2018-01-06
3948909,1205,645,399,2015-11-15
8300333,2995,768,189,2019-02-16
3721144,3001,597,776,2018-12-30
3730724,1207,220,391,2016-05-15
3281582,2995,768,519,2018-12-16
5097025,1203,212,572,2015-12-22
4344038,1207,695,820,2015-08-30
8273049,1208,140,363,2016-02-06
7729075,1989,776,559,2018-05-13
5560286,1980,147,829,2018-01-21
1480172,1203,274,536,2015-08-29
1516072,1365,285,147,2017-05-06
2797385,1982,879,810,2017-09-24
5814798,3001,791,346,2019-02-10
7837883,1200,232,552,2015-09-26
2393269,2996,686,237,2018-10-26
3335007,1980,508,232,2018-04-15
3800131,2993,872,202,2018-11-24
9825634,2998,695,438,2018-11-09
4386198,2993,202,232,2019-05-05
9706570,2996,392,330,2019-03-10
8906263,2998,847,524,2019-01-26
3176732,1203,519,608,2015-11-17
4609161,1207,438,245,2016-01-04
9033115,1984,864,649,2018-02-25
9208457,1984,468,649,2018-03-31
5884138,1986,707,820,2017-12-02
4802498,1374,739,104,2016-09-24
7051650,1373,581,776,2017-03-05
3144178,2998,697,820,2018-10-20
2140148,1203,212,274,2015-10-24
4402451,2998,847,697,2018-08-26
4681176,1200,202,508,2016-02-07
9589355,1369,649,864,2016-08-20
3756039,1980,147,232,2017-09-16
1280726,1982,879,607,2017-10-22
1788591,2993,221,770,2018-12-31
1921282,1980,221,501,2017-12-10
2089315,1989,581,120,2017-09-16
2039480,1368,496,212,2017-02-25
8668219,3001,122,597,2019-05-05
5563562,1203,257,189,2016-02-07
9240458,2996,159,170,2018-08-25
8451642,3003,177,104,2018-11-18
8378089,1374,613,857,2016-10-03
2005647,1374,177,842,2016-11-13
4418601,1207,773,450,2016-04-24
8376635,1986,695,438,2017-09-02
9683067,1989,142,363,2017-08-26
6011917,1207,847,155,2015-09-19
5909094,1203,656,496,2016-03-26
9109038,1980,327,463,2017-10-20
1555812,1209,719,109,2016-01-30
4269928,1200,508,327,2015-10-11
2822900,1200,285,770,2015-08-08
6504186,1373,573,592,2017-04-29
5066005,2995,274,572,2019-04-21
6699383,3001,592,122,2018-08-12
2737308,1209,321,329,2015-08-15
3648526,1369,686,330,2016-11-05
2724352,2993,872,552,2018-11-10
1361745,1982,536,607,2018-01-28
9493233,1980,147,480,2017-10-08
4403821,1369,269,237,2016-12-10
2938230,1986,524,391,2017-09-16
7703824,1989,635,830,2017-12-03
4615751,1371,455,600,2016-09-04
6464119,3003,739,613,2019-03-17
7484912,3001,140,315,2018-11-24
4096249,1207,524,438,2015-11-07
1913770,1208,346,487,2016-05-07
9614836,1200,285,887,2016-04-30
3777221,1200,508,202,2015-10-18
3983820,1208,776,779,2016-03-27
1847652,3001,142,363,2018-11-04
3478398,1200,501,888,2016-04-02
2350085,1203,536,225,2015-12-29
1675372,1991,321,731,2018-03-31
2130818,1986,376,196,2018-04-22
6192720,3001,776,122,2018-12-15
6191545,1369,399,237,2017-02-19
6441057,1369,330,649,2017-04-15
1881395,2995,656,461,2018-12-08
7909879,2995,386,572,2018-12-23
2907244,3003,799,329,2018-08-25
7863765,1208,346,538,2015-12-27
6649507,1371,543,707,2017-02-24
7079273,1991,613,799,2018-03-24
4776432,1991,857,329,2017-10-15
9288253,1984,237,269,2018-01-19
5265062,2995,225,572,2018-08-12
8835816,1203,172,496,2016-03-27
4509294,1371,773,245,2016-10-08
4024204,1980,202,480,2018-04-22
3665004,2995,304,768,2018-09-15
3069631,1982,768,178,2018-05-20
3323621,1208,363,487,2015-10-10
6601796,2995,879,189,2019-05-05
6111108,1980,887,285,2018-05-05
3604150,1209,340,104,2016-04-03
4897744,3001,573,830,2019-03-03
1911209,1982,810,421,2017-08-12
5249201,1371,820,543,2017-04-22
1679134,1982,572,608,2017-09-24
6497052,1203,874,496,2016-03-12
6867475,1209,198,321,2016-02-07
5008161,1371,196,524,2016-12-19
3163436,2993,872,463,2018-12-09
6682576,1208,538,140,2015-09-06
5514387,1984,686,669,2017-10-07
1945377,1980,829,294,2018-05-05
7623616,1989,779,635,2017-08-06
9437272,1368,608,768,2016-12-10
6117326,1369,645,269,2017-02-12
6371302,1200,501,480,2016-04-23
6072749,1207,405,524,2015-12-13
5051589,1200,221,480,2015-08-09
1090821,1208,487,538,2016-03-26
1555184,1205,645,864,2016-03-05
4254104,1205,678,624,2016-02-06
8899029,1203,879,178,2015-11-17
8468591,1365,232,552,2017-05-05
7678411,1203,768,656,2015-08-23
9022670,2996,170,299,2019-04-21
6944980,1365,501,829,2017-03-31
9437246,1368,212,656,2017-01-21
1761565,1207,707,524,2016-02-06
2382396,3003,109,329,2018-09-29
5311853,3003,109,321,2019-04-14
1261073,1989,363,592,2018-05-12
6868573,2993,568,887,2018-09-09
1744935,1368,412,874,2016-09-05
8133602,1984,468,269,2018-02-04
4964362,1373,363,830,2016-08-14
3367175,1371,220,773,2016-09-18
1281912,1982,879,794,2018-02-03
7518933,1368,519,536,2016-12-24
8118235,1982,461,412,2017-11-19
7475493,1984,624,399,2018-03-25
5659308,1203,386,536,2016-01-17
7741699,1205,399,678,2016-03-26
7854710,1208,487,592,2015-10-10
1783294,1989,573,791,2018-03-11
9514674,3003,197,104,2018-09-17
8362307,1373,635,559,2017-04-15
3604460,1371,450,707,2016-11-13
5615302,1203,608,386,2015-12-27
7397938,2995,178,304,2018-09-30
8073328,1365,147,232,2016-08-14
9137656,2993,872,501,2019-04-14
5757044,1368,304,768,2017-01-07
5549104,1371,428,695,2017-02-26
2056217,1374,197,104,2017-01-01
6867614,1371,600,405,2017-03-19
7735034,1209,385,613,2016-01-23
7449741,1200,829,552,2015-09-12
8652506,1209,177,739,2016-03-19
7613211,1373,573,597,2017-02-19
1775538,3001,346,356,2018-10-20
1058926,1991,731,842,2017-11-11
7326752,1203,608,212,2016-01-16
4897816,3003,799,109,2018-09-14
5358835,1205,678,758,2016-02-27
5577786,1365,202,147,2016-09-03
1207190,2993,888,872,2018-11-04
1455503,1369,624,864,2016-11-05
6543321,1986,697,438,2018-04-27
6017336,1980,501,327,2017-08-19
2091588,1365,501,888,2017-01-28
8099561,1200,770,829,2016-01-30
1144336,1982,768,794,2017-10-22
6421675,1369,758,330,2016-10-23
5864572,1368,768,810,2016-08-07
4205834,1365,508,568,2017-04-29
9272985,1203,810,178,2016-01-17
7363689,1205,645,669,2016-02-20
8905450,1208,830,487,2016-02-21
9767147,2998,697,391,2018-12-23
3038075,1365,232,888,2016-11-06
1543200,1365,221,887,2016-08-28
7172942,1369,686,669,2017-04-09
1126983,1369,856,399,2017-05-13
9049942,1991,842,198,2017-12-17
7883227,1371,697,820,2016-08-20
9893959,1209,385,731,2016-02-06
1002273,1374,409,198,2016-08-27
5144606,1205,669,170,2015-09-12
5185422,2996,663,399,2019-04-13
5794265,1980,221,888,2018-04-29
1933522,1989,356,487,2017-09-09
5033295,1209,613,719,2016-04-16
6909804,2995,607,656,2018-12-14
2894507,2995,257,879,2018-09-02
1414832,1986,438,220,2017-08-27
4411796,1989,592,363,2017-11-25
7572982,1200,872,508,2016-05-15
4881338,1203,496,879,2016-01-17
1907990,1369,392,678,2016-12-18
9315013,1986,438,695,2018-02-24
8025136,1371,543,455,2017-01-21
8708314,2993,232,872,2019-03-02
3365071,2996,299,663,2018-11-11
5265445,1982,257,386,2017-11-25
8322558,1373,538,779,2017-04-01
9116690,1203,794,386,2015-11-01
3428422,1368,768,386,2017-03-05
9202230,1208,538,581,2015-10-25
7640613,1989,315,356,2017-12-08
3784528,2995,656,225,2018-09-07
3616196,1982,421,274,2018-05-05
1663633,1984,237,678,2017-12-02
9884675,1205,645,758,2016-04-30
3619780,1368,225,421,2016-08-06
5434445,2996,159,330,2018-11-25
1737042,1989,597,538,2018-03-10
6617779,1208,122,597,2016-02-21
9525918,1208,140,346,2016-05-14
2804820,1365,872,766,2016-12-10
2914422,1371,220,847,2017-02-25
7852592,1205,299,468,2016-02-07
3923651,2993,294,147,2018-12-09
1647995,3003,385,321,2018-12-08
6907969,1208,581,776,2016-05-14
1271229,1371,773,524,2017-05-13
2801154,1208,779,592,2016-04-01
1002293,2995,412,172,2018-10-06
2522336,1986,450,155,2018-03-18
2587918,1980,463,232,2017-11-25
8257914,1986,847,405,2018-01-20
7344169,1984,663,170,2017-09-10
7610393,1203,519,304,2015-08-16
4707293,1208,356,120,2015-12-05
9293177,1368,386,461,2017-03-05
1446888,1980,872,327,2017-09-11
4867744,1203,572,386,2016-02-07
5410915,1209,321,613,2015-11-15
1814385,1368,212,421,2017-02-19
7343787,1984,170,645,2017-08-27
8930641,3001,592,635,2019-04-14
8945024,1200,463,501,2016-01-02
1971320,1980,221,552,2017-12-30
1031674,1989,581,356,2018-03-18
7624759,1989,142,635,2018-01-08
8151936,1982,572,274,2017-09-10
6579784,2996,669,751,2018-12-02
7192125,1374,613,842,2017-03-19
4741688,1991,321,842,2017-10-01
7474383,1368,768,879,2017-04-02
4463578,1989,120,830,2017-10-14
8675975,1208,573,363,2015-10-18
8701705,2996,624,678,2019-04-12
6379593,1365,770,285,2017-05-14
8875455,1989,559,346,2018-02-11
3741596,1986,376,450,2018-01-28
9049883,1982,304,810,2017-11-24
4343519,1374,842,739,2017-02-19
8238064,1374,197,329,2017-04-01
3835529,1986,405,697,2017-10-15
4906799,1207,220,376,2016-04-24
2056023,1989,779,581,2018-03-17
4160145,3003,719,857,2018-12-16
7233835,3003,364,321,2018-12-16
3234361,2993,501,147,2018-11-24
5718460,1365,480,888,2016-11-26
8781789,1369,751,649,2017-01-08
6075727,1989,363,140,2017-12-09
2801663,1200,766,147,2016-01-02
8978939,1371,155,543,2017-05-13
1065557,2993,285,887,2018-10-13
5679573,1984,170,669,2017-09-30
6000877,1369,649,299,2016-10-01
7422597,1986,245,707,2017-12-03
8670423,1365,552,501,2016-10-15
9543387,1200,766,327,2015-12-05
6313637,1980,480,501,2017-09-02
2745010,1374,842,731,2017-04-23
9992187,2996,678,856,2019-04-06
5466863,1986,707,695,2017-11-19
6495284,1369,856,751,2017-04-08
1920075,3001,140,363,2018-11-04
4393961,3001,776,581,2018-10-08
7178989,1989,581,538,2017-08-06
3381482,1369,468,686,2017-01-07
8891656,1982,519,810,2018-05-13
7582990,1368,212,172,2016-12-17
4113019,2998,220,245,2018-11-11
6863768,2995,608,794,2019-01-12
9510280,1986,543,820,2017-09-24
4628462,1986,155,376,2018-05-05
1889822,1368,257,768,2016-09-17
9262635,2993,463,829,2019-04-20
7211763,1984,624,678,2017-12-08
8501196,1373,315,597,2016-10-30
1929257,1203,412,461,2015-10-04
4198414,1991,329,409,2017-11-13
4583864,1982,608,386,2018-04-29
5156021,1980,552,202,2018-04-14
4446513,2996,170,751,2019-03-10
4706543,1368,421,874,2016-09-11
1459378,1371,438,820,2017-03-18
4879142,1203,810,212,2015-12-05
3854765,1368,810,189,2016-08-16
1133795,1989,120,538,2017-12-30
7732955,1208,356,592,2015-11-08
2201916,1374,329,613,2017-02-19
9095080,1374,719,109,2016-10-23
9265452,1374,177,104,2017-04-08
8145654,1980,285,147,2017-09-16
8106788,1369,758,392,2017-03-12
7258485,1203,572,794,2016-03-05
2054133,2995,172,536,2019-01-11
2616737,1368,656,461,2017-01-18
1711569,2996,468,663,2019-04-21
8513053,1989,592,791,2018-05-20
8288206,1208,538,487,2015-08-08
4196754,1208,597,776,2016-04-09
1407937,3003,364,799,2019-02-16
7022478,1980,294,480,2018-04-21
8721124,1207,245,847,2015-09-13
7196567,2995,257,172,2019-03-17
5734650,1984,468,170,2017-08-27
2596912,1203,461,421,2015-08-07
8653356,1373,538,559,2016-09-11
6403865,1208,776,356,2016-01-30
6846851,1980,829,147,2017-09-02
9754886,2998,155,543,2019-02-15
7483384,1208,142,779,2016-03-12
3009682,1986,543,847,2018-03-11
8276039,1989,559,597,2017-10-29
8655213,1203,874,768,2016-02-06
8895826,1369,624,237,2017-05-21
3181407,1365,232,887,2016-10-15
2211682,1368,607,810,2017-01-14
5331773,1986,438,245,2017-10-29
4465203,1209,857,842,2015-08-16
4950419,1203,519,461,2015-12-29
