Player ID,Name,Age,Height,Weight,Nationality,Rating,Preferred Foot,Position,Shirt Number,Contract Expires
158040,Diogo Gonçalves,21,177.80,71.20,Portugal,72,R,LW,19,2019
158050,Rui Fonte,28,180.34,73.02,Portugal,72,R,ST,10,2019
158058,J. Bennett,28,177.80,73.92,England,72,L,LB,3,2021
158070,Fran Mérida,28,177.80,73.92,Spain,72,L,CDM,8,2020
158079,S. Sensi,22,167.64,62.13,Italy,72,R,CDM,12,2020
158082,A. Weimann,26,177.80,76.19,Austria,72,R,RS,14,2021
158090,Vigaray,23,182.88,69.84,Spain,72,R,RB,2,2019
158096,C. Trimmel,31,187.96,81.18,Austria,72,R,RB,28,2019
158099,C. Jullien,25,195.58,87.98,France,72,R,LCB,6,2021
158103,M. Vrančić,29,187.96,78.00,Bosnia Herzegovina,72,L,CM,8,2020
158111,S. Hutchinson,28,182.88,73.02,England,72,R,CDM,23,2020
158119,A. Murgia,21,185.42,78.00,Italy,72,R,CM,96,2022
158124,K. Zohore,24,193.04,96.15,Denmark,72,L,ST,10,2020
158129,L. Ceppitelli,28,187.96,82.99,Italy,72,R,LCB,23,2020
158137,C. Mulgrew,32,190.50,82.99,Scotland,72,L,CB,13,2021
158145,F. Peluso,34,187.96,82.09,Italy,72,L,LB,13,2020
158150,F. Pisacane,32,177.80,77.10,Italy,72,R,CB,19,2019
158156,R. Koch,21,193.04,84.81,Germany,72,R,LDM,25,2021
158162,A. Federici,33,187.96,89.80,Australia,72,R,GK,32,2020
158164,A. Tettey,32,180.34,68.03,Norway,72,R,RDM,27,2020
158166,G. Hanley,26,187.96,81.18,Scotland,72,R,CB,31,2023
158173,R. Green,38,187.96,92.06,England,72,R,GK,31,2019
158183,R. Woods,24,172.72,69.84,England,72,R,CDM,38,2019
158195,T. Carroll,26,177.80,66.21,England,72,L,CM,14,2020
158205,R. Elliot,32,190.50,93.88,Republic of Ireland,72,L,GK,1,2020
158211,S. Byram,24,182.88,72.11,England,72,R,RB,25,2019
158215,Y. Cahuzac,33,177.80,69.84,France,72,R,LDM,4,2019
158221,S. Downing,33,180.34,63.95,England,72,L,RW,19,2019
158226,Sivera,21,182.88,74.83,Spain,71,R,GK,13,2021
158238,S. Berahino,24,180.34,82.09,Burundi,71,R,LW,19,2022
158244,Sergio Herrera,25,193.04,79.82,Spain,71,R,GK,1,2021
158247,E. Kawashima,35,185.42,73.92,Japan,71,R,GK,16,2019
158257,E. Fernandes,22,190.50,69.84,Switzerland,71,R,RM,19,2019
158260,H. Lansbury,27,185.42,84.81,England,71,R,CM,8,2021
158271,A. Gunn,22,195.58,77.10,England,71,R,GK,28,2023
158276,A. Kamara,23,177.80,81.18,France,71,R,ST,47,2021
158284,A. Caracciolo,28,185.42,82.99,Italy,71,R,RCB,2,2020
158291,G. Holtmann,23,182.88,77.10,Germany,71,L,LM,38,2020
158301,Tobias Figueiredo,24,187.96,83.90,Portugal,71,R,RCB,3,2022
158310,Jordi Calavera,22,182.88,73.92,Spain,71,R,RB,2,2021
158317,G. Friend,30,187.96,82.99,England,71,L,LB,3,2020
158327,Lyanco,21,187.96,74.83,Brazil,71,R,CB,97,2022
158331,Luca Sangalli,23,167.64,73.92,Spain,71,R,RM,23,2020
158339,L. Siligardi,30,180.34,72.11,Italy,71,L,RW,26,2020
158343,J. Paterson,26,175.26,67.12,England,71,R,LM,20,2021
158350,T. Barkhuizen,24,175.26,69.84,England,71,R,RM,29,2020
158362,G. Pezzella,20,187.96,84.81,Italy,71,L,LB,7,2022
158368,J. Garner,30,177.80,73.02,England,71,R,ST,41,2020
158377,K. Bonifazi,22,187.96,84.81,Italy,71,R,CB,14,2019
158384,O. Fink,36,187.96,78.00,Germany,71,R,CM,7,2019
158394,M. Duffy,32,175.26,72.11,England,71,R,CAM,21,2020
158403,D. Fletcher,34,182.88,82.99,Scotland,71,R,CM,24,2019
158407,Vadillo,23,180.34,69.84,Spain,71,R,RM,7,2020
158419,P. Klement,25,175.26,71.20,Germany,71,L,CAM,21,2020
158429,A. Gogia,26,177.80,72.11,Germany,71,R,RW,11,2021
158434,D. Nugent,33,180.34,76.19,England,71,R,ST,28,2019
158437,O. Hernández,25,172.72,76.19,Germany,71,R,LM,25,2021
158448,J. Grimm,31,180.34,68.93,France,71,R,CDM,6,2019
158454,I. Sacko,20,182.88,69.84,France,71,R,ST,18,2022
158462,W. Routledge,33,170.18,77.10,England,71,R,RM,15,2019
158468,C. Paterson,23,187.96,76.19,Scotland,71,R,RB,2,2022
158470,T. Castagne,22,185.42,79.82,Belgium,71,R,LM,21,2020
158479,B. Celina,21,180.34,66.21,Kosovo,71,R,LCM,10,2022
158483,R. Gestede,29,193.04,86.17,Benin,71,R,ST,39,2020
158488,Pedro López,34,175.26,72.11,Spain,71,R,RB,19,2019
158492,E. Kachunga,26,177.80,73.92,DR Congo,71,R,RM,9,2020
158503,S. Mendoza,26,170.18,69.84,Colombia,71,L,LM,10,2021
158510,G. Pegolo,37,182.88,76.19,Italy,71,L,GK,79,2019
158522,C. Adams,21,177.80,66.21,England,71,R,RS,9,2022
158528,P. Škuletić,28,193.04,88.89,Serbia,71,L,ST,32,2021
158540,J. Rhodes,28,185.42,71.20,Scotland,71,R,ST,11,2019
158552,Borja Lasso,24,185.42,72.11,Spain,71,R,CAM,20,2019
158557,D. Williams,29,182.88,79.82,United States,71,R,CM,19,2019
158563,M. Bianchetti,25,187.96,81.18,Italy,71,R,CB,30,2019
158567,S. Abdullahi,21,185.42,86.17,Nigeria,71,R,RW,20,2019
158573,Víctor Díaz,30,182.88,72.11,Spain,71,R,RB,16,2019
158579,I. Sylla,24,180.34,74.83,Guinea,71,L,LB,12,2020
158586,P. Gollini,23,187.96,79.82,Italy,71,R,GK,95,2023
158590,J. Zimmer,24,170.18,73.92,Germany,71,R,RM,39,2022
158600,F. Wiedwald,28,190.50,82.09,Germany,71,R,GK,29,2021
158602,B. McKay,23,175.26,67.12,Scotland,71,R,LW,19,2021
158610,J. Bostock,26,187.96,83.90,England,71,L,RDM,15,2021
158615,V. Milinković-Savić,21,203.20,92.06,Serbia,71,R,GK,32,2019
158624,O. Boscagli,20,180.34,68.03,France,71,L,LB,28,2021
158634,E. Muñoz,27,185.42,78.00,Argentina,71,R,CB,19,2020
158646,F. Costa,23,175.26,69.84,Italy,71,L,LM,33,2019
158649,M. Dijks,25,193.04,93.88,Netherlands,71,L,LM,35,2023
158659,M. Hassen,23,185.42,79.82,Tunisia,71,R,GK,1,2019
158668,M. Bourabia,26,182.88,73.02,Morocco,71,R,RCM,68,2022
158675,Y. Bodiger,23,187.96,79.82,France,71,L,CDM,23,2020
158682,T. Kleindienst,22,193.04,83.90,Germany,71,R,ST,34,2019
158689,M. Henriksen,25,187.96,79.82,Norway,71,R,CM,19,2019
158701,W. Lautoa,30,182.88,87.07,New Caledonia,71,L,LCB,24,2020
158708,J. McClean,29,180.34,69.84,Republic of Ireland,71,L,LW,11,2022
158717,A. Guédioura,32,177.80,81.18,Algeria,71,R,RDM,5,2020
158728,C. Kouamé,20,185.42,69.84,Ivory Coast,71,R,RS,11,2022
158731,J. Marriott,23,172.72,71.20,England,71,R,ST,14,2021
158735,M. Maolida,19,182.88,76.19,France,71,R,ST,26,2023
158747,Ji Dong Won,27,187.96,81.18,Korea Republic,71,R,CF,22,2019
158750,R. Rúnarsson,23,185.42,76.19,Iceland,71,R,GK,13,2022
158760,Paulinho,17,177.80,77.10,Brazil,71,R,RM,7,2023
158770,C. Pantilimon,31,203.20,96.15,Romania,71,R,GK,1,2021
158776,H. Dean,26,190.50,74.83,England,71,R,LCB,12,2020
158784,C. Bryson,31,170.18,59.86,Scotland,71,R,RCM,4,2019
158789,M. Doumbia,23,170.18,63.95,Mali,71,R,LM,25,2022
158794,A. Diallo,26,190.50,82.09,Senegal,71,R,GK,16,2019
158802,J. Faussurier,31,172.72,69.84,France,71,R,RM,22,2021
158813,C. Wickham,25,190.50,89.80,England,71,R,ST,21,2020
158822,A. Abrashi,28,172.72,71.20,Albania,71,R,CDM,6,2020
158833,J. Bowen,21,175.26,69.84,England,71,L,RM,20,2020
158845,E. N'Dicka,18,193.04,79.82,France,71,L,LCB,2,2023
158854,Y. Andreu,29,177.80,69.84,France,71,R,LB,3,2019
158866,J. Obita,24,180.34,73.92,England,71,L,LB,11,2020
158875,J. Plašil,36,182.88,71.20,Czech Republic,71,R,CM,18,2019
158880,T. Darikwa,26,187.96,77.10,Zimbabwe,71,R,RB,27,2021
158885,A. Forshaw,26,175.26,71.20,England,71,R,LCM,4,2022
158895,Xisco,32,187.96,76.19,Spain,71,R,ST,9,2019
158902,R. Coly,22,185.42,69.84,Senegal,71,L,LB,12,2022
158905,K. Lee,30,177.80,76.19,England,71,R,CM,5,2019
158908,A. Gonçalves,32,177.80,78.91,France,71,R,CM,17,2020
158917,Bruno Alves,36,187.96,81.18,Portugal,71,R,RCB,22,2019
158928,O. McBurnie,22,190.50,77.10,Scotland,71,R,ST,19,2021
158932,J. Onomah,21,185.42,82.99,England,71,R,CAM,7,2019
158935,Cucurella,19,172.72,68.93,Spain,71,L,LM,20,2019
158937,A. Nukan,24,195.58,86.17,Turkey,71,L,CB,33,2020
158949,A. Oukidja,29,182.88,78.91,Algeria,71,R,GK,16,2021
158957,F. Jensen,20,182.88,79.82,Finland,71,R,CF,22,2023
158964,D. Fisher,24,175.26,69.84,England,71,R,RB,2,2021
158973,L. Clarke,33,187.96,88.89,England,71,R,ST,9,2020
158984,T. Hubočan,32,182.88,69.84,Slovakia,71,R,CB,25,2019
158991,D. Burn,26,198.12,87.07,England,71,L,LCB,33,2019
159001,O. Aina,21,182.88,82.09,Nigeria,71,R,RB,34,2020
159005,J. Wallace,24,177.80,69.84,England,71,R,RM,7,2021
159009,X. Chavalerin,27,177.80,68.93,France,71,L,LDM,7,2019
159020,B. Marshall,27,180.34,82.99,England,71,R,LM,7,2022
159023,N. Mendez-Laing,26,180.34,74.83,England,71,R,RW,19,2021
159028,Álex Martínez,27,175.26,67.12,Spain,71,L,LB,3,2019
159034,M. Gajić,22,177.80,74.83,Serbia,71,R,RB,2,2020
159036,P. Köpke,22,177.80,74.83,Germany,71,R,ST,14,2022
159045,K. McLean,26,182.88,69.84,Scotland,71,L,CM,23,2021
159047,M. Olsson,30,177.80,81.18,Sweden,71,L,LB,23,2019
159056,B. Wright,25,182.88,78.91,Australia,71,R,CB,5,2019
159068,J. Bednarek,22,187.96,77.10,Poland,71,R,LCB,5,2022
159072,T. Elphick,30,187.96,84.81,England,71,R,RCB,35,2019
159082,M. Gobbi,37,182.88,76.19,Italy,71,L,LB,18,2019
159084,B. Sako,30,182.88,89.80,Mali,71,L,LM,6,2019
159087,F. Balmont,38,167.64,72.11,France,71,R,CM,15,2019
159095,Antoñito,30,175.26,63.95,Spain,71,R,RB,18,2019
159103,Gumbau,23,187.96,77.10,Spain,71,L,CDM,6,2020
159105,J. Cooper,23,193.04,84.81,England,71,L,LCB,5,2020
159117,S. Malone,27,187.96,74.83,England,71,L,LB,46,2021
159125,G. Berardi,29,177.80,72.11,Switzerland,71,R,RB,28,2020
159128,Samu García,28,177.80,73.02,Spain,71,R,RM,14,2020
159132,H. Reed,23,175.26,72.11,England,71,R,RM,4,2019
159144,J. Boga,21,175.26,72.11,Ivory Coast,71,R,LM,20,2022
159152,D. Contento,28,177.80,74.83,Germany,71,L,LB,26,2020
159156,S. Padoin,34,177.80,73.02,Italy,71,R,RB,20,2019
159158,D. Foulquier,25,182.88,78.00,France,71,R,RM,24,2019
159161,T. Dingomé,27,175.26,68.93,France,71,L,CDM,20,2021
159168,P. Coutts,29,182.88,74.83,Scotland,71,R,CM,15,2019
159172,M. Colin,26,180.34,76.19,France,71,R,RB,5,2021
159174,F. Jozefzoon,27,175.26,72.11,Netherlands,71,R,RW,11,2021
159183,J. Irvine,25,187.96,69.84,Australia,71,R,CAM,22,2020
159186,D. Biraschi,23,182.88,72.11,Italy,71,R,RCB,14,2021
159195,A. Yiadom,26,180.34,74.83,Ghana,71,R,RB,3,2022
159205,M. Pugh,31,180.34,72.11,England,71,R,LM,7,2019
159211,S. McTominay,21,193.04,87.98,Scotland,71,R,CM,17,2021
159222,M. Le Bihan,28,182.88,79.82,France,71,R,ST,10,2019
159224,A. Leya Iseka,20,182.88,82.09,Belgium,71,R,ST,10,2022
159235,André Moreira,22,193.04,83.90,Portugal,71,R,GK,23,2019
159246,B. Kamara,21,193.04,83.90,France,71,R,GK,30,2021
159256,N. Kebano,26,170.18,64.85,DR Congo,71,R,LW,7,2019
159266,Y. Barbet,25,187.96,81.18,France,71,L,LB,29,2019
159274,Javi Moyano,32,180.34,73.02,Spain,71,R,RB,17,2019
159278,Evandro,31,177.80,72.11,Brazil,71,R,CAM,7,2019
159283,Manu Morlanes,19,177.80,74.83,Spain,71,R,CM,28,2023
159293,D. Gastaldello,35,185.42,77.10,Italy,71,R,LCB,5,2019
159295,P. Faragò,25,187.96,79.82,Italy,71,R,RM,24,2022
159302,C. Adjapong,20,180.34,73.92,Italy,71,R,LM,98,2023
159307,P. Bamford,24,185.42,71.20,England,71,L,ST,9,2022
159309,A. Calabresi,22,185.42,74.83,Italy,71,R,CB,33,2022
159312,J. Léa Siliki,22,182.88,69.84,France,71,L,CM,12,2021
159321,M. Hector,25,193.04,82.09,Jamaica,71,R,LCB,34,2020
159328,S. Andersson,26,190.50,84.81,Sweden,71,R,ST,10,2020
159331,J. Prior,22,187.96,86.17,France,71,R,GK,30,2020
159335,D. Bentley,24,187.96,72.11,England,71,R,GK,1,2020
159338,B. Drągowski,20,187.96,73.92,Poland,71,R,GK,69,2021
159349,G. Mancini,22,190.50,77.10,Italy,71,R,LCB,23,2020
159354,T. Clarke,30,180.34,77.10,England,71,R,RB,5,2019
159364,M. Guendouzi,19,185.42,68.03,France,71,R,CDM,29,2023
159372,D. Marshall,33,190.50,82.99,Scotland,71,R,GK,1,2019
159378,A. King,29,182.88,78.91,Wales,71,R,CM,8,2020
159389,P. Mwene,24,172.72,68.03,Austria,71,R,RB,23,2021
159398,Andrei Girotto,26,185.42,78.91,Brazil,71,R,CDM,20,2021
159403,Bremer,21,182.88,79.82,Brazil,71,R,CB,36,2023
159412,Oier,32,177.80,72.11,Spain,71,R,RDM,6,2019
159416,Nacho Vidal,23,180.34,73.02,Spain,71,R,RB,2,2022
159424,M. Martin,30,170.18,68.03,France,71,R,CAM,8,2019
159426,Ivo Pinto,28,182.88,69.84,Portugal,71,R,RB,2,2019
159437,O. Zinchenko,21,175.26,63.95,Ukraine,71,L,LB,35,2021
159445,C. Martina,28,185.42,77.10,Curacao,71,R,RB,23,2019
159449,J. Callsen-Bracker,33,187.96,83.90,Germany,71,R,CB,18,2019
159455,M. Çelik,21,180.34,78.00,Turkey,71,R,RB,13,2023
159459,B. Sharp,32,175.26,69.84,England,71,R,LS,10,2019
159467,G. Thorne,25,187.96,83.90,England,71,R,CDM,34,2020
159473,O. Haddadi,26,182.88,84.81,Tunisia,71,L,LB,5,2019
159477,R. Sawyers,26,185.42,67.12,St Kitts Nevis,71,R,LCM,19,2020
159486,Fábio,27,172.72,64.85,Brazil,71,R,LB,2,2021
159494,J. Brownhill,22,177.80,68.93,England,71,R,RCM,8,2021
159498,T. Hemed,31,185.42,79.82,Israel,71,R,ST,16,2019
159507,K. Sema,24,180.34,68.93,Sweden,71,L,LM,12,2023
159509,A. Maitland-Niles,20,177.80,71.20,England,71,R,CM,15,2019
159520,J. Lynch,30,185.42,81.18,Wales,71,L,LCB,33,2019
159522,M. Dawson,34,187.96,76.19,England,71,R,CB,20,2020
159526,Cristian López,29,185.42,79.82,Spain,71,R,ST,9,2020
159529,S. Maguire,24,175.26,68.03,Republic of Ireland,71,R,ST,10,2020
159535,J. Böðvarsson,26,190.50,84.81,Iceland,70,R,ST,22,2020
159539,J. Murphy,23,172.72,67.12,England,70,R,LM,11,2022
159548,R. Gagliolo,28,180.34,74.83,Italy,70,L,LCB,28,2023
159553,D. Solanke,20,187.96,79.82,England,70,R,ST,29,2022
159555,D. John,23,177.80,74.83,Wales,70,L,LB,24,2021
159566,D. Geiger,20,172.72,64.85,Germany,70,R,CM,8,2022
159577,F. Bradarić,26,185.42,77.10,Croatia,70,R,CM,6,2023
159587,U. Hünemeier,32,187.96,84.81,Germany,70,R,RCB,2,2020
159591,H. Mendyl,20,177.80,73.02,Morocco,70,L,LB,3,2023
159598,S. Janko,22,177.80,69.84,Switzerland,70,R,RB,21,2019
159604,C. Ganea,26,175.26,73.02,Romania,70,L,LB,2,2021
159606,A. Hutton,33,185.42,73.02,Scotland,70,R,RB,21,2019
159615,O. Kemen,21,177.80,78.00,France,70,R,CM,32,2019
159622,L. Landre,26,182.88,74.83,France,70,R,LCB,5,2021
159629,H. Nielsen,24,187.96,79.82,Norway,70,R,ST,16,2020
159634,R. Ripart,25,180.34,73.02,France,70,R,LM,20,2020
159645,R. Nelson,18,175.26,71.20,England,70,R,RW,9,2019
159650,B. Davies,22,185.42,73.92,England,70,L,LCB,6,2021
159661,C. Janker,33,185.42,78.00,Germany,70,R,CB,16,2019
159673,M. Friedrich,22,193.04,78.00,Germany,70,R,RCB,5,2021
159679,J. Makengo,20,177.80,74.83,France,70,L,CM,27,2022
159687,Aridane,29,185.42,77.10,Spain,70,R,LCB,23,2020
159690,M. Targett,22,182.88,69.84,England,70,L,LB,33,2022
159698,R. Dwamena,22,185.42,81.18,Ghana,70,L,ST,20,2022
159706,K. Laribi,27,175.26,67.12,Tunisia,70,R,LCM,21,2021
159714,O. Okwonkwo,20,180.34,72.11,Nigeria,70,R,LW,30,2021
159716,J. Busk,24,187.96,78.00,Denmark,70,R,GK,12,2020
159718,J. Archer,25,190.50,79.82,Scotland,70,R,GK,1,2019
159728,G. Leadbitter,32,177.80,78.91,England,70,R,CDM,7,2020
159730,E. Rolón,23,177.80,73.92,Argentina,70,R,CDM,18,2019
159735,J. McEachran,25,177.80,64.85,England,70,L,CDM,10,2019
159737,P. Wszołek,26,185.42,77.10,Poland,70,R,RM,23,2019
159745,L. Baker,23,182.88,72.11,England,70,R,CM,34,2022
159752,D. Fry,20,190.50,72.11,England,70,R,CB,20,2023
159764,C. Dunkley,26,187.96,84.81,England,70,R,CB,22,2020
159767,C. Gardner,31,175.26,81.18,England,70,R,CM,8,2020
159773,Fede Vico,23,167.64,63.95,Spain,70,L,CAM,14,2019
159777,Montoro,30,180.34,72.11,Spain,70,R,LDM,19,2020
159784,N. Paz,26,193.04,88.89,Argentina,70,L,CB,6,2023
159788,M. Hefele,27,193.04,91.16,Germany,70,R,CB,44,2021
159794,K. Coulibaly,26,198.12,87.07,Mali,70,R,ST,7,2022
159802,B. Myhill,35,190.50,92.06,Wales,70,R,GK,13,2019
159810,L. Gregory,29,187.96,79.82,England,70,R,LS,9,2019
159814,M. Mittelstädt,21,177.80,68.93,Germany,70,L,LB,17,2020
159823,Lee Seung Woo,20,172.72,63.04,Korea Republic,70,R,LW,16,2021
159828,G. Gardner,26,185.42,82.09,England,70,R,RCM,20,2019
159836,C. Forsyth,29,187.96,82.99,Scotland,70,L,LB,3,2020
159845,D. Lenihan,24,187.96,76.19,Republic of Ireland,70,R,CB,15,2022
159852,A. Weber,31,190.50,82.09,France,70,R,LCB,14,2019
159864,Kangin Lee,17,172.72,60.77,Korea Republic,70,L,CAM,34,2022
159869,M. D'Alessandro,27,172.72,64.85,Italy,70,R,RM,77,2019
159872,C. Adam,32,185.42,82.99,Scotland,70,L,CM,16,2019
159883,W. Grigg,26,180.34,69.84,Northern Ireland,70,R,ST,9,2020
159893,G. Belaud,31,177.80,76.19,France,70,R,RB,20,2019
159903,Clerc,26,182.88,68.93,Spain,70,L,LB,11,2019
159911,A. Faurlín,31,185.42,78.91,Argentina,70,L,CDM,18,2019
159918,S. Hogan,26,180.34,63.95,Republic of Ireland,70,R,ST,9,2021
159924,B. Guillaume,23,187.96,77.10,Belgium,70,R,LS,25,2019
159930,Jordi Mboula,19,182.88,73.92,Spain,70,R,RM,22,2022
159938,J. Sambia,21,185.42,73.02,France,70,R,CM,6,2019
159944,D. McGoldrick,30,182.88,73.92,Republic of Ireland,70,R,RS,17,2019
159949,L. Ajorque,24,195.58,82.09,France,70,L,ST,25,2022
159956,M. Varnier,20,185.42,82.09,Italy,70,R,CB,30,2019
159964,C. Strohdiek,30,193.04,87.07,Germany,70,R,CB,5,2021
159973,D. Dessena,31,182.88,74.83,Italy,70,R,LCM,4,2019
159975,V. Mannone,30,187.96,79.82,Italy,70,R,GK,1,2020
159985,L. Venuti,23,175.26,66.21,Italy,70,R,RB,24,2019
159997,M. Olivera,26,180.34,72.11,Uruguay,70,L,LB,15,2021
160004,R. Kurzawa,25,182.88,73.02,Poland,70,L,LM,21,2021
160012,O. Burke,21,187.96,73.92,Scotland,70,R,RM,17,2022
160018,K. Dowell,20,185.42,79.82,England,70,L,CAM,28,2021
160024,A. Balić,20,180.34,69.84,Croatia,70,R,CM,99,2020
160033,M. Dos Santos,28,182.88,76.19,Argentina,70,R,CB,15,2019
160043,C. Hudson-Odoi,17,177.80,74.83,England,70,R,LW,20,2020
160046,M. Cash,20,177.80,63.95,England,70,R,LM,14,2021
160053,P. Huntington,30,190.50,79.82,England,70,R,RCB,23,2021
160061,A. Bouka Moutou,29,175.26,76.19,Congo,70,L,LB,3,2019
160064,I. Saadi,26,180.34,84.81,Algeria,70,R,ST,9,2021
160076,L. Tomlin,29,180.34,73.92,England,70,R,CAM,25,2020
160080,Marc Cardona,22,182.88,68.03,Spain,70,R,ST,7,2019
160087,J. Rivierez,29,182.88,82.09,France,70,R,RB,28,2019
160098,A. Crescenzi,26,177.80,71.20,Italy,70,R,LB,17,2021
160107,José Arnáiz,23,175.26,69.84,Spain,70,R,LM,16,2023
160114,T. Tawatha,26,172.72,69.84,Israel,70,L,LB,33,2019
160126,P. Gallagher,33,185.42,69.84,Scotland,70,R,LDM,12,2019
160137,M. Morrison,30,182.88,76.19,England,70,R,RCB,28,2019
160145,F. Ayité,29,175.26,73.92,Togo,70,R,LW,11,2019
160156,L. Evans,23,185.42,87.98,Wales,70,R,RDM,36,2019
160167,J. Robinson,24,180.34,67.12,England,70,L,LB,18,2020
160177,Matheus Cunha,19,182.88,74.83,Brazil,70,R,ST,20,2023
160188,J. Bacuna,20,177.80,73.92,Netherlands,70,R,CM,7,2021
160193,S. Luperto,21,190.50,74.83,Italy,70,L,CB,13,2023
160201,J. Williams,24,167.64,59.86,Wales,70,R,CAM,20,2019
160203,M. Pajač,25,185.42,68.93,Croatia,70,L,LM,2,2021
160212,N. Dyer,30,167.64,62.13,England,70,R,RM,12,2020
160215,M. Odubajo,24,177.80,72.11,England,70,R,RB,2,2019
160224,J. Scowen,25,177.80,73.92,England,70,R,CDM,11,2020
160227,R. Alioui,26,185.42,82.09,Morocco,70,R,ST,7,2019
160231,D. Williams,25,180.34,74.83,Republic of Ireland,70,L,LB,3,2021
160239,C. Bovo,35,180.34,78.91,Italy,70,R,CB,31,2019
160245,J. Meredith,30,177.80,73.02,Australia,70,L,LB,3,2021
160257,C. Yambéré,27,190.50,83.90,Central African Rep.,70,R,CB,18,2019
160267,S. Michel,27,177.80,78.91,Germany,70,L,ST,11,2021
160275,J. Harrison,21,175.26,69.84,England,70,L,RM,22,2019
160280,F. Diabaté,22,175.26,59.86,Mali,70,L,LM,27,2022
160288,K. N'Doram,22,185.42,77.10,France,70,R,CDM,6,2023
160298,J. Torunarigha,20,187.96,77.10,Germany,70,L,LCB,25,2020
160307,J. Colback,28,177.80,77.10,England,70,L,LDM,6,2019
160310,A. Pearce,29,187.96,84.81,Republic of Ireland,70,R,CB,16,2019
160312,F. Falco,26,170.18,69.84,Italy,70,L,CAM,20,2021
160316,O. Nguette,23,182.88,76.19,Senegal,70,R,LW,11,2019
160318,J. Reine-Adélaïde,20,182.88,74.83,France,70,R,RM,22,2022
160326,M. Gakpa,24,182.88,69.84,France,70,L,LCM,10,2021
160337,D. Johnson,25,175.26,67.12,Jamaica,70,L,CM,11,2019
160344,M. Kieftenbeld,28,177.80,78.00,Netherlands,70,R,LCM,6,2020
160355,S. Fletcher,31,185.42,76.19,Scotland,70,L,ST,9,2020
160365,K. Danso,19,190.50,88.89,Austria,70,R,CB,38,2021
160376,K. Günter,23,182.88,78.91,Germany,70,R,CB,3,2022
160385,Anuar,23,172.72,63.04,Morocco,70,R,CDM,23,2020
160388,Fede,21,175.26,68.03,Spain,70,R,RDM,8,2019
160398,N. Taylor,29,175.26,74.83,Wales,70,L,LB,3,2021
160408,J. Maghoma,30,177.80,73.02,DR Congo,70,R,LM,19,2020
160416,B. Bjarnason,30,182.88,77.10,Iceland,70,R,LM,8,2020
160420,L. Mousset,22,182.88,79.82,France,70,R,ST,9,2020
160424,M. Bodmer,35,190.50,89.80,France,70,R,CAM,24,2020
160433,K. Smith,27,175.26,69.84,England,70,R,CM,7,2020
160437,A. Wisdom,25,185.42,78.00,England,70,R,RB,2,2021
160444,C. Maxwell,27,185.42,73.92,Wales,70,R,GK,22,2020
160455,Alberto Martín,29,177.80,73.02,Spain,70,R,CDM,23,2019
160463,J. Dilrosun,20,175.26,67.12,Netherlands,70,L,LM,16,2022
160474,D. Fox,32,182.88,78.00,Scotland,70,L,LCB,4,2019
160486,J. Minala,21,182.88,83.90,Cameroon,70,R,CM,58,2019
160492,J. de Wijs,23,187.96,94.78,Netherlands,70,L,CB,4,2021
160499,R. Del Castillo,22,172.72,59.86,France,70,L,RM,22,2022
160501,M. Diaby,18,170.18,64.85,France,70,L,RW,27,2020
160507,L. Jans,25,177.80,76.19,Luxembourg,70,R,RB,31,2021
160518,N. Wells,28,170.18,68.93,Bermuda,70,R,ST,32,2019
160527,K. Sigþórsson,28,187.96,87.07,Iceland,70,R,ST,31,2020
160539,R. Fiamozzi,25,177.80,76.19,Italy,70,R,RB,28,2021
160541,P. McNair,23,182.88,72.11,Northern Ireland,70,R,CDM,17,2022
160547,M. Stiepermann,27,190.50,86.17,Germany,70,L,CAM,18,2020
160552,J. Fulton,24,182.88,78.00,Scotland,70,R,RCM,27,2021
160554,T. Mings,25,195.58,77.10,England,70,L,LB,26,2021
160556,U. Bozok,21,177.80,74.83,France,70,R,RS,19,2020
160564,Borja Fernández,37,187.96,82.09,Spain,70,R,CDM,8,2019
160575,P. Souaré,28,177.80,66.21,Senegal,70,L,LB,27,2021
160582,F. Giefer,28,195.58,92.97,Germany,70,R,GK,13,2021
160584,David Costas,23,182.88,72.11,Spain,70,R,LCB,3,2020
160595,S. Romagnoli,28,193.04,84.81,Italy,70,R,RCB,18,2019
160605,L. Jutkiewicz,29,185.42,77.10,England,70,L,LS,10,2020
160613,M. Terrazzino,27,177.80,77.10,Germany,70,R,LM,13,2020
160622,A. Ferrari,24,182.88,69.84,Italy,70,R,RB,25,2019
160625,L. Kübler,25,182.88,73.02,Germany,70,R,RB,17,2020
160633,B. Johnson,31,177.80,68.03,England,70,L,CM,15,2019
160636,Cotán,22,175.26,67.12,Spain,70,R,CDM,16,2019
160640,C. Zimmermann,25,193.04,92.06,Germany,70,R,RCB,6,2021
160651,S. Winnall,27,175.26,71.20,England,70,R,ST,11,2020
160662,T. Delaine,26,180.34,69.84,France,70,L,LB,17,2022
160666,Rogério,20,177.80,69.84,Brazil,70,L,LM,6,2019
160671,D. Batth,27,190.50,89.80,England,70,R,CB,6,2019
160679,C. Walton,22,195.58,74.83,England,70,L,GK,1,2019
160683,Sergi Palencia,22,170.18,66.21,Spain,70,R,RB,3,2019
160689,L. Tremolada,26,185.42,78.00,Italy,70,L,CAM,32,2021
160691,E. Bennett,29,175.26,73.02,England,70,R,RM,31,2021
160694,A. Sørloth,22,193.04,89.80,Norway,70,L,ST,21,2022
